"covar","value","std_error","t_value","p_value","id_covar","aic","r2","sig_lags","iter_start","iter_end","start_date","end_date","n","pe"
"tli_lag_4",-0.154133482095548,0.0828782237933202,-1.85975851123357,0.066299221119583,"monthly_avg_level_m",64.3591421318852,0.441972634843986,1,88,188,"2007-10-16","2016-02-16",101,0.90427152373601
"tli_lag_9",0.0867201687264335,0.0801548431243053,1.08190803382831,0.282283108685817,"monthly_avg_level_m",64.3591421318852,0.441972634843986,1,88,188,"2007-10-16","2016-02-16",101,0.90427152373601
"Intercept",95.2297959043187,30.2863084132687,3.14431837003277,0.00227779037008301,"monthly_avg_level_m",69.9761582553119,0.446126988615778,1,89,189,"2007-11-13","2016-03-15",101,0.90509261534157
"monthly_avg_level_m",-0.315713538960492,0.10173681227482,-3.10323797159733,0.00258200302220178,"monthly_avg_level_m",69.9761582553119,0.446126988615778,1,89,189,"2007-11-13","2016-03-15",101,0.90509261534157
"tli_lag_1",0.550374375118683,0.094786536912039,5.80646147700728,1.01993057468767e-07,"monthly_avg_level_m",69.9761582553119,0.446126988615778,1,89,189,"2007-11-13","2016-03-15",101,0.90509261534157
"tli_lag_4",-0.162834721474346,0.085407957485385,-1.90655210906092,0.0598794844162161,"monthly_avg_level_m",69.9761582553119,0.446126988615778,1,89,189,"2007-11-13","2016-03-15",101,0.90509261534157
"tli_lag_9",0.0865308015882967,0.0836052847899802,1.03499200804908,0.303540994315116,"monthly_avg_level_m",69.9761582553119,0.446126988615778,1,89,189,"2007-11-13","2016-03-15",101,0.90509261534157
"Intercept",95.6829561893454,30.2877688151415,3.15912858333466,0.00217656106481006,"monthly_avg_level_m",69.9166816929707,0.457973271429205,1,90,190,"2007-12-11","2016-04-18",101,0.907884705606983
"monthly_avg_level_m",-0.317187554857247,0.101744328441843,-3.11749617609941,0.00247237317207013,"monthly_avg_level_m",69.9166816929707,0.457973271429205,1,90,190,"2007-12-11","2016-04-18",101,0.907884705606983
"tli_lag_1",0.548965791735476,0.0920391913174194,5.96447865173255,5.15159689263091e-08,"monthly_avg_level_m",69.9166816929707,0.457973271429205,1,90,190,"2007-12-11","2016-04-18",101,0.907884705606983
"tli_lag_4",-0.165483533523345,0.0860758832387694,-1.922530763516,0.0578110243543879,"monthly_avg_level_m",69.9166816929707,0.457973271429205,1,90,190,"2007-12-11","2016-04-18",101,0.907884705606983
"tli_lag_9",0.08572472746255,0.0836462515171822,1.02484840513075,0.308275885771405,"monthly_avg_level_m",69.9166816929707,0.457973271429205,1,90,190,"2007-12-11","2016-04-18",101,0.907884705606983
"Intercept",94.7882615542121,30.3746150269914,3.12064075445834,0.00244878525319959,"monthly_avg_level_m",69.923771002824,0.463016095065215,1,91,191,"2008-01-07","2016-05-17",101,0.908069645455679
"monthly_avg_level_m",-0.3144187332743,0.102014145157811,-3.08210917993685,0.00275279860346062,"monthly_avg_level_m",69.923771002824,0.463016095065215,1,91,191,"2008-01-07","2016-05-17",101,0.908069645455679
"tli_lag_1",0.553026520270301,0.0918678554395895,6.01980439865564,4.04932012285903e-08,"monthly_avg_level_m",69.923771002824,0.463016095065215,1,91,191,"2008-01-07","2016-05-17",101,0.908069645455679
"tli_lag_4",-0.151852381960253,0.0857421418672716,-1.77103555676647,0.0800569991455568,"monthly_avg_level_m",69.923771002824,0.463016095065215,1,91,191,"2008-01-07","2016-05-17",101,0.908069645455679
"tli_lag_9",0.0884268533880182,0.0840281024492199,1.05234856923559,0.295553769837076,"monthly_avg_level_m",69.923771002824,0.463016095065215,1,91,191,"2008-01-07","2016-05-17",101,0.908069645455679
"Intercept",94.8253788646159,30.3782857137862,3.12148551626738,0.00244248436921388,"monthly_avg_level_m",69.9501950419617,0.465725094936094,1,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"monthly_avg_level_m",-0.314603744252389,0.102022082838992,-3.08368282138374,0.00273972478563723,"monthly_avg_level_m",69.9501950419617,0.465725094936094,1,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"tli_lag_1",0.553750333090247,0.0917740356237611,6.03384529542119,3.80881813014611e-08,"monthly_avg_level_m",69.9501950419617,0.465725094936094,1,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"tli_lag_4",-0.149359785034498,0.0858052654239517,-1.74068321211446,0.0852746066320896,"monthly_avg_level_m",69.9501950419617,0.465725094936094,1,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"tli_lag_9",0.0899966990209515,0.0845116709545118,1.06490261054467,0.289866596304527,"monthly_avg_level_m",69.9501950419617,0.465725094936094,1,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"Intercept",94.5986916275485,30.2992521560722,3.12214608929185,0.00243756782566392,"monthly_avg_level_m",69.5977247229776,0.467581126485534,1,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"monthly_avg_level_m",-0.313799845419498,0.101762670806014,-3.08364396230991,0.00274004693091349,"monthly_avg_level_m",69.5977247229776,0.467581126485534,1,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"tli_lag_1",0.556479273473565,0.0916807904558845,6.06974777056852,3.25606717755387e-08,"monthly_avg_level_m",69.5977247229776,0.467581126485534,1,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"tli_lag_4",-0.147846834624903,0.0832491764781333,-1.77595552147879,0.0792366303685721,"monthly_avg_level_m",69.5977247229776,0.467581126485534,1,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"tli_lag_9",0.0827736245122637,0.0846910635799779,0.977359605764032,0.331101062064954,"monthly_avg_level_m",69.5977247229776,0.467581126485534,1,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"Intercept",94.3748243718283,30.1075922618267,3.13458557400107,0.00234668588629903,"monthly_avg_level_m",68.4317541253707,0.468385680047893,1,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"monthly_avg_level_m",-0.312883183456955,0.101121569158417,-3.09412903756261,0.00265438996311129,"monthly_avg_level_m",68.4317541253707,0.468385680047893,1,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"tli_lag_1",0.555479589555729,0.0911023739179612,6.09731191040032,2.88611700627393e-08,"monthly_avg_level_m",68.4317541253707,0.468385680047893,1,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"tli_lag_4",-0.156520310480256,0.0818373000625966,-1.91257910953239,0.0590920600557977,"monthly_avg_level_m",68.4317541253707,0.468385680047893,1,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"tli_lag_9",0.0790654311560645,0.0841935685003573,0.939091103564863,0.350283921247357,"monthly_avg_level_m",68.4317541253707,0.468385680047893,1,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"Intercept",94.2790251631098,29.8353547901716,3.1599766728488,0.00217089320936543,"monthly_avg_level_m",66.7955470751068,0.478504258120409,1,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"monthly_avg_level_m",-0.313044460305284,0.100199470819212,-3.12421271036556,0.0024222457182227,"monthly_avg_level_m",66.7955470751068,0.478504258120409,1,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"tli_lag_1",0.568271784494468,0.090874388509527,6.25337670838789,1.45276375246236e-08,"monthly_avg_level_m",66.7955470751068,0.478504258120409,1,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"tli_lag_4",-0.155946716055607,0.080618088145933,-1.93438866688721,0.0563153409654619,"monthly_avg_level_m",66.7955470751068,0.478504258120409,1,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"tli_lag_9",0.10372958210356,0.0839916359102214,1.23499894935297,0.220155849278098,"monthly_avg_level_m",66.7955470751068,0.478504258120409,1,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"Intercept",87.7598738040514,28.6278830520418,3.06553836497499,0.00289403245344718,"monthly_avg_level_m",58.8233964409053,0.492459420722113,1,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"monthly_avg_level_m",-0.290657218995505,0.0961770022401944,-3.02210728371021,0.00329674665107144,"monthly_avg_level_m",58.8233964409053,0.492459420722113,1,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"tli_lag_1",0.573833676335931,0.0869049609980584,6.60300251844945,3.05856994865003e-09,"monthly_avg_level_m",58.8233964409053,0.492459420722113,1,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"tli_lag_4",-0.150821238738653,0.0769279939113302,-1.96055078353525,0.0531310170848649,"monthly_avg_level_m",58.8233964409053,0.492459420722113,1,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"tli_lag_9",0.0693371820557451,0.0787630845670122,0.880325884098058,0.381108136569706,"monthly_avg_level_m",58.8233964409053,0.492459420722113,1,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"Intercept",88.5013176936146,28.6881818754763,3.08493992675321,0.00272932223440253,"monthly_avg_level_m",58.8106305129808,0.475015982766336,1,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"monthly_avg_level_m",-0.293086024612595,0.0963605080342396,-3.04155748648039,0.00311036830706722,"monthly_avg_level_m",58.8106305129808,0.475015982766336,1,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"tli_lag_1",0.565592412627837,0.0897724265245081,6.30029101946385,1.18053858522812e-08,"monthly_avg_level_m",58.8106305129808,0.475015982766336,1,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"tli_lag_4",-0.148844373274535,0.076964340629759,-1.93393943294542,0.0563714014829596,"monthly_avg_level_m",58.8106305129808,0.475015982766336,1,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"tli_lag_9",0.0693632768993822,0.0787204321112974,0.881134351515172,0.380672889727935,"monthly_avg_level_m",58.8106305129808,0.475015982766336,1,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"Intercept",88.5580141344835,28.3260339851834,3.12638240075564,0.00240625596753328,"monthly_avg_level_m",56.4768411239429,0.491833543778109,1,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"monthly_avg_level_m",-0.293826298478152,0.0951469521532515,-3.08813148323334,0.00270307676364703,"monthly_avg_level_m",56.4768411239429,0.491833543778109,1,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"tli_lag_1",0.586965912102709,0.089313456927074,6.57197618699248,3.51579109921882e-09,"monthly_avg_level_m",56.4768411239429,0.491833543778109,1,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"tli_lag_4",-0.142720810802945,0.0760404268806522,-1.87690701719692,0.0638825836136581,"monthly_avg_level_m",56.4768411239429,0.491833543778109,1,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"tli_lag_9",0.083451391436698,0.0752667176041958,1.10874227139202,0.270596981735506,"monthly_avg_level_m",56.4768411239429,0.491833543778109,1,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"Intercept",89.5322076081541,29.0385147662955,3.08322268989021,0.00274354157785967,"monthly_avg_level_m",59.4165788553935,0.496538806814439,1,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"monthly_avg_level_m",-0.29755115358832,0.0975331047252943,-3.05077085802184,0.00302553694930794,"monthly_avg_level_m",59.4165788553935,0.496538806814439,1,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"tli_lag_1",0.597491288410535,0.0906436378379774,6.59165168854467,3.21857357989019e-09,"monthly_avg_level_m",59.4165788553935,0.496538806814439,1,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"tli_lag_4",-0.139828040171663,0.0772931999179613,-1.80906005082046,0.0738957854606678,"monthly_avg_level_m",59.4165788553935,0.496538806814439,1,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"tli_lag_9",0.102133631257578,0.0756561429602007,1.34997142679222,0.180527020020803,"monthly_avg_level_m",59.4165788553935,0.496538806814439,1,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"Intercept",91.8732362255874,29.1193216095771,3.15506100922939,0.00220393731409227,"monthly_avg_level_m",59.1264275308871,0.521535829812023,1,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"monthly_avg_level_m",-0.305808029137624,0.0978237694687952,-3.12611168837829,0.00240824562952955,"monthly_avg_level_m",59.1264275308871,0.521535829812023,1,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"tli_lag_1",0.606008639963479,0.0887843713142523,6.82562292206262,1.1195212931185e-09,"monthly_avg_level_m",59.1264275308871,0.521535829812023,1,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"tli_lag_4",-0.127250453702693,0.0790242022469611,-1.61027191777296,0.110961070326493,"monthly_avg_level_m",59.1264275308871,0.521535829812023,1,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"tli_lag_9",0.105744681759671,0.0750544546601052,1.40890613673167,0.162427059522177,"monthly_avg_level_m",59.1264275308871,0.521535829812023,1,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"Intercept",81.7260221389659,29.5709704408761,2.76372472463723,0.0069740716341015,"monthly_avg_level_m",61.5343686790227,0.552328143682241,1,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"monthly_avg_level_m",-0.272249040472562,0.0993719028127562,-2.73969837314632,0.00746020006567328,"monthly_avg_level_m",61.5343686790227,0.552328143682241,1,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"tli_lag_1",0.672724797068908,0.0883662231363967,7.61291784566294,3.00745978605666e-11,"monthly_avg_level_m",61.5343686790227,0.552328143682241,1,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"tli_lag_4",-0.15754385464852,0.0816678140478194,-1.92908132151391,0.0569806766876246,"monthly_avg_level_m",61.5343686790227,0.552328143682241,1,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"tli_lag_9",0.131642543638773,0.0756606730716184,1.73990711811621,0.0854116020176509,"monthly_avg_level_m",61.5343686790227,0.552328143682241,1,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"Intercept",93.7402141969038,28.9659336925315,3.23622277092602,0.00171404263390449,"monthly_avg_level_m",62.4459450391696,0.547095176535766,1,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"monthly_avg_level_m",-0.312154302421273,0.0974105960271892,-3.20452101878264,0.00189182966206154,"monthly_avg_level_m",62.4459450391696,0.547095176535766,1,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"tli_lag_1",0.622269641169671,0.0830874675691859,7.48933213846619,5.334501266772e-11,"monthly_avg_level_m",62.4459450391696,0.547095176535766,1,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"tli_lag_4",-0.158936236028595,0.0820787786540639,-1.93638646474578,0.0560666046076789,"monthly_avg_level_m",62.4459450391696,0.547095176535766,1,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"tli_lag_9",0.122637379120668,0.0757513439873033,1.61894657791449,0.109078477081988,"monthly_avg_level_m",62.4459450391696,0.547095176535766,1,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"Intercept",88.746617043967,29.318112617838,3.02702354004777,0.00323919905477717,"monthly_avg_level_m",64.2851509082511,0.532249361113412,1,103,203,"2009-01-13","2017-05-16",101,0.871087589712103
"monthly_avg_level_m",-0.296963258920932,0.0986526877386486,-3.01018923790144,0.00340622150589701,"monthly_avg_level_m",64.2851509082511,0.532249361113412,1,103,203,"2009-01-13","2017-05-16",101,0.871087589712103
"tli_lag_1",0.581517240187564,0.0813891430638067,7.14489940914688,2.48807139326427e-10,"monthly_avg_level_m",64.2851509082511,0.532249361113412,1,103,203,"2009-01-13","2017-05-16",101,0.871087589712103
"tli_lag_9",0.132086004627382,0.0772546341656924,1.70974862613535,0.0908363938945159,"monthly_avg_level_m",64.2851509082511,0.532249361113412,1,103,203,"2009-01-13","2017-05-16",101,0.871087589712103
"Intercept",93.2733886711701,29.5232088691106,3.15932421454227,0.00217525242152662,"monthly_avg_level_m",65.2138276841452,0.534789579961961,1,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"monthly_avg_level_m",-0.311335069252839,0.099232934311919,-3.13741673983175,0.00232644731109868,"monthly_avg_level_m",65.2138276841452,0.534789579961961,1,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"tli_lag_1",0.559441678863538,0.0836076139973843,6.69127669258735,2.05553555052574e-09,"monthly_avg_level_m",65.2138276841452,0.534789579961961,1,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"tli_lag_8",-0.1289573601458,0.106111371509972,-1.21530198234863,0.227538695146511,"monthly_avg_level_m",65.2138276841452,0.534789579961961,1,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"tli_lag_9",0.212446921985057,0.100344041579649,2.11718522236744,0.0370986773391504,"monthly_avg_level_m",65.2138276841452,0.534789579961961,1,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"Intercept",91.242252196547,29.2780718652244,3.11640235793402,0.00248062750698839,"monthly_avg_level_m",65.1497922973321,0.533489263030977,1,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"monthly_avg_level_m",-0.304379420242988,0.0984160402521331,-3.09278263444856,0.00266524825382008,"monthly_avg_level_m",65.1497922973321,0.533489263030977,1,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"tli_lag_1",0.564425174372317,0.0830654351135039,6.79494634081028,1.28651436793405e-09,"monthly_avg_level_m",65.1497922973321,0.533489263030977,1,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"tli_lag_8",-0.126844547014209,0.105850493399256,-1.19833685173073,0.234040121448795,"monthly_avg_level_m",65.1497922973321,0.533489263030977,1,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"tli_lag_9",0.200390414603699,0.10155261305003,1.97326694592266,0.0516393666668554,"monthly_avg_level_m",65.1497922973321,0.533489263030977,1,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"Intercept",80.0166749885635,28.9009847455873,2.7686487395825,0.00687808897838046,"monthly_avg_level_m",66.6473744053012,0.526560064704708,1,106,206,"2009-04-22","2017-08-15",101,0.859754028167363
"monthly_avg_level_m",-0.266457759169087,0.0972772094951298,-2.73915915713461,0.00747145644222151,"monthly_avg_level_m",66.6473744053012,0.526560064704708,1,106,206,"2009-04-22","2017-08-15",101,0.859754028167363
